"","N50"
"1336",151.412530803078
"1337",93.5011950928781
"1338",313.390240101966
"1339",60.8201793338359
"1340",221.999060639443
"1341",106.325166518032
"1342",50.4172849661679
"1343",164.963307873352
"1344",177.486167173287
"1345",267.516758931437
"1346",155.897284125284
"1347",34.0785282532092
"1348",95.2638170553176
"1349",154.297561136741
"1350",144.552271749153
"1351",207.545140046357
"1352",84.8195966551447
"1353",154.297561136741
"1354",112.475029690308
"1355",96.8257935729829
"1356",223.456330340117
"1357",44.0987003222218
"1358",253.588922543042
"1359",218.465076767527
"1360",111.113564963596
"1361",184.923006851867
"1362",190.532195986678
"1363",40.6937472885797
"1364",114.215534289637
"1365",41.3660987518986
"1366",141.296299283013
"1367",139.028185213322
"1368",45.9903815728861
"1369",151.364615670402
"1370",227.246984828067
"1371",122.750118434087
"1372",269.678142863067
"1373",92.2243987105414
"1374",67.2723059783005
"1375",243.876213707109
"1376",106.325166518032
"1377",104.255610804627
"1378",84.8195966551447
"1379",199.050871415773
"1380",148.821527509773
"1381",84.8195966551447
"1382",264.283766269483
"1383",50.9263709202434
"1384",77.7651795628309
"1385",123.953287132989
"1386",184.923006851867
"1387",189.164214140523
"1388",104.255610804627
"1389",93.2657868474082
"1390",141.296299283013
"1391",149.995962224953
"1392",220.567709809785
"1393",255.256074268573
"1394",50.4172849661679
"1395",108.153162666195
"1396",218.465076767527
"1397",29.8092684047293
"1398",106.325166518032
"1399",230.375441060516
"1400",175.370843275589
"1401",243.876213707109
"1402",175.370843275589
"1403",263.237620310765
"1404",144.360784831837
"1405",112.475029690308
"1406",118.586641187902
"1407",154.297561136741
"1408",112.475029690308
"1409",83.0588363966077
"1410",92.2243987105414
"1411",133.616262647245
"1412",112.475029690308
"1413",184.923006851867
"1414",144.360784831837
"1415",326.637688370837
"1416",133.669923288522
"1417",110.878113024881
"1418",105.116024869835
"1419",252.175930726837
"1420",144.870634628143
"1421",179.503855295412
"1422",149.995962224953
"1423",99.8849941509187
"1424",106.11633450612
"1425",176.570083097847
"1426",199.532678645389
"1427",230.375441060516
"1428",187.754345071017
"1429",85.2678158930501
"1430",148.205355344474
"1431",115.655786615272
"1432",155.882085633096
"1433",151.364615670402
"1434",349.406720368694
"1435",215.961552458696
"1436",173.650552017419
"1437",219.67384756607
"1438",189.164214140523
"1439",153.236205355862
"1440",144.360784831837
"1441",130.372463208369
"1442",149.995962224953
"1443",139.012878936926
"1444",144.552271749153
"1445",154.297561136741
"1446",77.7651795628309
"1447",74.4834809520574
"1448",290.596098664425
"1449",272.516337750308
"1450",115.655786615272
"1451",179.902036073926
"1452",50.1110752956417
"1453",186.464322874421
"1454",46.23521649774
"1455",361.562585350068
"1456",242.213537644546
"1457",56.8353056293909
"1458",302.042922896699
"1459",125.101693058131
"1460",215.961552458696
"1461",189.164214140523
"1462",163.40826199631
"1463",99.9562490712449
"1464",121.496558012576
"1465",96.8257935729829
"1466",155.897284125284
"1467",215.961552458696
"1468",252.175930726837
"1469",89.6510244425527
"1470",212.258839374734
"1471",122.692175914444
"1472",130.372463208369
"1473",155.897284125284
"1474",96.9362447046597
"1475",245.360902108577
"1476",144.360784831837
"1477",175.983901367139
"1478",199.532678645389
"1479",100.251907502601
"1480",169.142250476653
"1481",82.2001010461658
"1482",147.371614757809
"1483",122.692175914444
"1484",223.456330340117
"1485",104.255610804627
"1486",106.325166518032
"1487",144.360784831837
"1488",157.492510711755
"1489",89.6510244425527
"1490",184.923006851867
"1491",169.603612565838
"1492",58.0404454371243
"1493",55.1526757879323
"1494",290.596098664425
"1495",141.296299283013
"1496",215.961552458696
"1497",178.304668836134
"1498",85.2678158930501
"1499",144.552271749153
"1500",77.7840299829424
"1501",106.11633450612
"1502",81.3833214546226
"1503",96.3737526632042
"1504",111.113564963596
"1505",224.733966066885
"1506",96.3737526632042
"1507",125.101693058131
"1508",92.2243987105414
"1509",214.032908086784
"1510",83.1338101578201
"1511",199.532678645389
"1512",163.40826199631
"1513",149.995962224953
"1514",218.465076767527
"1515",85.2678158930501
"1516",93.5011950928781
"1517",69.0541152086771
"1518",85.2678158930501
"1519",252.175930726837
"1520",93.2657868474082
"1521",136.12732234209
"1522",41.9898594894862
"1523",175.983901367139
"1524",149.995962224953
"1525",144.552271749153
"1526",63.7483847928215
"1527",211.062847177408
"1528",93.2657868474082
"1529",81.3833214546226
"1530",175.370843275589
"1531",313.578563167636
"1532",84.6224575898135
"1533",229.553985900813
"1534",125.101693058131
"1535",186.464322874421
"1536",223.456330340117
"1537",280.027090409358
"1538",184.006645774129
"1539",119.888929243275
"1540",184.923006851867
"1541",179.950397729243
"1542",153.236205355862
"1543",144.360784831837
"1544",85.2678158930501
"1545",223.456330340117
"1546",132.190546105722
"1547",228.857992719213
"1548",450.34516057525
"1549",81.3833214546226
"1550",96.9362447046597
"1551",69.0541152086771
"1552",290.596098664425
"1553",223.456330340117
"1554",169.142250476653
"1555",58.0404454371243
"1556",184.923006851867
"1557",176.570083097847
"1558",152.573166564633
"1559",112.475029690308
"1560",280.027090409358
"1561",202.323881303622
"1562",164.963307873352
"1563",218.465076767527
"1564",96.9362447046597
"1565",242.213537644546
"1566",184.923006851867
"1567",212.258839374734
"1568",79.2530394549715
"1569",220.567709809785
"1570",151.412530803078
"1571",71.0416856387684
"1572",253.883134997973
"1573",155.897284125284
"1574",121.496558012576
"1575",242.213537644546
"1576",202.323881303622
"1577",133.616262647245
"1578",95.2638170553176
"1579",164.963307873352
"1580",63.7483847928215
"1581",153.236205355862
"1582",139.012878936926
"1583",82.2001010461658
"1584",110.878113024881
"1585",224.733966066885
"1586",96.9362447046597
"1587",54.1585852626905
"1588",77.7840299829424
"1589",164.963307873352
"1590",38.1625634024354
"1591",166.525774472291
"1592",59.6334715262979
"1593",190.532195986678
"1594",83.1338101578201
"1595",96.0699589900694
"1596",124.447869535553
"1597",205.695418285549
"1598",179.950397729243
"1599",133.616262647245
"1600",187.754345071017
"1601",105.116024869835
"1602",114.755137939376
"1603",144.552271749153
"1604",106.325166518032
"1605",93.5011950928781
"1606",148.205355344474
"1607",85.6294131040806
"1608",148.205355344474
"1609",223.456330340117
"1610",100.251907502601
"1611",69.0541152086771
"1612",67.2128343831336
"1613",148.821527509773
"1614",211.062847177408
"1615",151.412530803078
"1616",122.692175914444
"1617",155.897284125284
"1618",187.754345071017
"1619",214.032908086784
"1620",202.627727797962
"1621",166.525774472291
"1622",214.032908086784
"1623",134.915850201462
"1624",92.2243987105414
"1625",173.650552017419
"1626",166.525774472291
"1627",214.032908086784
"1628",179.950397729243
"1629",272.516337750308
"1630",163.40826199631
"1631",112.865370052266
"1632",124.782411929089
"1633",187.754345071017
"1634",220.567709809785
"1635",157.492510711755
"1636",253.588922543042
"1637",211.062847177408
"1638",218.465076767527
"1639",148.205355344474
"1640",108.153162666195
"1641",202.627727797962
"1642",111.113564963596
"1643",81.3833214546226
"1644",154.297561136741
"1645",252.175930726837
"1646",104.255610804627
"1647",112.475029690308
"1648",214.032908086784
"1649",119.888929243275
"1650",85.2678158930501
"1651",302.042922896699
"1652",149.995962224953
"1653",176.570083097847
"1654",125.101693058131
"1655",29.8605299399505
"1656",218.465076767527
"1657",59.4143902877544
"1658",112.475029690308
"1659",67.2723059783005
"1660",149.995962224953
"1661",112.475029690308
"1662",154.297561136741
"1663",106.325166518032
"1664",152.573166564633
"1665",192.810464867088
"1666",96.9362447046597
"1667",207.545140046357
"1668",112.475029690308
"1669",179.503855295412
"1670",214.032908086784
"1671",312.167754057442
"1672",77.7651795628309
"1673",106.325166518032
"1674",163.40826199631
"1675",211.062847177408
"1676",173.587321327608
"1677",122.692175914444
"1678",211.062847177408
"1679",107.78475278003
"1680",189.164214140523
"1681",151.412530803078
"1682",125.101693058131
"1683",114.755137939376
"1684",253.883134997973
"1685",253.883134997973
"1686",96.9362447046597
"1687",264.916014778026
"1688",179.950397729243
"1689",124.447869535553
"1690",112.475029690308
"1691",132.539979608574
"1692",18.925395687763
"1693",105.116024869835
"1694",179.950397729243
"1695",122.750118434087
"1696",212.476115675086
"1697",125.101693058131
"1698",74.2590803764144
"1699",125.101693058131
"1700",114.215534289637
"1701",175.983901367139
"1702",112.475029690308
"1703",173.587321327608
"1704",133.616262647245
"1705",242.213537644546
"1706",153.236205355862
"1707",70.8338032360446
"1708",149.995962224953
"1709",302.042922896699
"1710",132.190546105722
"1711",163.497995865296
"1712",179.950397729243
"1713",184.923006851867
"1714",114.215534289637
"1715",153.236205355862
"1716",100.514136293507
"1717",112.475029690308
"1718",179.503855295412
"1719",148.205355344474
"1720",157.492510711755
"1721",163.40826199631
"1722",108.375982267035
"1723",204.740988053104
"1724",242.213537644546
"1725",155.897284125284
"1726",179.950397729243
"1727",121.496558012576
"1728",77.7840299829424
"1729",141.296299283013
"1730",262.798368334847
"1731",108.153162666195
"1732",122.067957364315
"1733",293.86163094493
"1734",70.1159789893265
"1735",187.754345071017
"1736",50.4172849661679
"1737",253.588922543042
"1738",89.3606092819857
"1739",214.032908086784
"1740",125.101693058131
"1741",93.2657868474082
"1742",155.897284125284
"1743",167.977412049066
"1744",179.950397729243
"1745",130.372463208369
"1746",130.372463208369
"1747",114.755137939376
"1748",99.9562490712449
"1749",152.573166564633
"1750",122.750118434087
"1751",85.9702332140678
"1752",132.196480442851
"1753",96.9362447046597
"1754",163.40826199631
"1755",144.552271749153
"1756",108.153162666195
"1757",106.325166518032
"1758",60.8201793338359
"1759",178.304668836134
"1760",252.175930726837
"1761",242.213537644546
"1762",104.255610804627
"1763",100.251907502601
"1764",220.567709809785
"1765",95.2638170553176
"1766",178.304668836134
"1767",96.3737526632042
"1768",179.950397729243
"1769",214.032908086784
"1770",144.360784831837
"1771",93.5011950928781
"1772",124.782411929089
"1773",187.754345071017
"1774",67.2128343831336
"1775",85.6294131040806
"1776",252.175930726837
"1777",220.567709809785
"1778",92.2243987105414
"1779",95.2638170553176
"1780",144.360784831837
"1781",157.147912105339
"1782",93.5011950928781
"1783",149.995962224953
"1784",144.360784831837
"1785",144.360784831837
"1786",221.999060639443
"1787",112.475029690308
"1788",223.456330340117
"1789",148.360339231462
"1790",113.652699348726
"1791",220.567709809785
"1792",121.496558012576
"1793",269.678142863067
"1794",138.78296408502
"1795",133.669923288522
"1796",132.196480442851
"1797",122.750118434087
"1798",69.0541152086771
"1799",266.239044083322
"1800",179.950397729243
"1801",133.669923288522
"1802",125.101693058131
"1803",377.229317783376
"1804",70.8003484627363
"1805",83.0588363966077
"1806",163.40826199631
"1807",106.325166518032
"1808",29.0427346457519
"1809",111.113564963596
"1810",212.258839374734
"1811",151.364615670402
"1812",46.4377614711385
"1813",263.237620310765
"1814",81.3833214546226
"1815",56.8353056293909
"1816",64.3346986970086
"1817",252.175930726837
"1818",112.475029690308
"1819",173.587321327608
"1820",264.283766269483
"1821",219.67384756607
"1822",148.205355344474
"1823",114.755137939376
"1824",118.586641187902
"1825",100.251907502601
"1826",269.678142863067
"1827",105.116024869835
"1828",214.032908086784
"1829",85.6294131040806
"1830",223.456330340117
"1831",46.23521649774
"1832",156.684566512737
"1833",50.4172849661679
"1834",173.650552017419
"1835",89.6510244425527
"1836",96.0699589900694
"1837",166.505417708467
"1838",41.9495422459273
"1839",220.567709809785
"1840",202.323881303622
"1841",263.721391205395
"1842",160.936807030187
"1843",29.5863929211723
"1844",323.467886673675
"1845",149.995962224953
"1846",266.239044083322
"1847",164.963307873352
"1848",79.2530394549715
"1849",157.147912105339
"1850",164.963307873352
"1851",211.062847177408
"1852",214.032908086784
"1853",93.5011950928781
"1854",149.995962224953
"1855",85.2678158930501
"1856",136.12732234209
"1857",110.878113024881
"1858",85.2678158930501
"1859",106.814513384453
"1860",75.2994826403243
"1861",45.9903815728861
"1862",108.153162666195
"1863",125.101693058131
"1864",117.16843618111
"1865",255.256074268573
"1866",136.821232305206
"1867",112.475029690308
"1868",148.205355344474
"1869",93.5011950928781
"1870",245.360902108577
"1871",240.432234022376
"1872",41.9495422459273
"1873",69.0541152086771
"1874",77.7651795628309
"1875",64.3346986970086
"1876",199.532678645389
"1877",144.360784831837
"1878",122.067957364315
"1879",536.981155268634
"1880",319.90929337732
"1881",69.0541152086771
"1882",96.3737526632042
"1883",105.116024869835
"1884",93.8296857208518
"1885",124.447869535553
"1886",112.475029690308
"1887",181.206850015055
"1888",117.16843618111
"1889",214.032908086784
"1890",215.961552458696
"1891",184.923006851867
"1892",125.101693058131
"1893",164.963307873352
"1894",108.153162666195
"1895",64.5019558935247
"1896",224.733966066885
"1897",105.515660949113
"1898",153.236205355862
"1899",184.923006851867
"1900",243.876213707109
"1901",88.3077960000404
"1902",125.101693058131
"1903",187.754345071017
"1904",187.754345071017
"1905",155.897284125284
"1906",211.062847177408
"1907",122.692175914444
"1908",148.205355344474
"1909",114.702384214786
"1910",108.375982267035
"1911",147.371614757809
"1912",224.347790496126
"1913",261.89037007261
"1914",122.692175914444
"1915",69.0541152086771
"1916",152.573166564633
"1917",108.153162666195
"1918",93.8296857208518
"1919",349.406720368694
"1920",108.153162666195
"1921",108.153162666195
"1922",184.923006851867
"1923",202.627727797962
"1924",59.8738324657526
"1925",179.950397729243
"1926",226.316524493065
