"","k"
"600",0.00474470434417792
"601",0.0045430536655944
"602",0.00424179135833722
"603",0.00347309796073812
"604",0.00516537012236066
"605",0.00554059112261686
"606",0.00496259143149755
"607",0.00474470434417792
"608",0.00607833033657575
"609",0.00286170011258816
"610",0.0069139434151714
"611",0.00363723959100586
"612",0.00409485423257074
"613",0.00590085035366108
"614",0.00374814675326775
"615",0.00334744377731672
"616",0.00513254053086283
"617",0.00395226817383057
"618",0.00488717581384303
"619",0.00339085765694345
"620",0.00474470434417792
"621",0.00395226817383057
"622",0.00470203785639052
"623",0.004408446397229
"624",0.0015365749990525
"625",0.00640805087648579
"626",0.00312154607528351
"627",0.00392567919814275
"628",0.00297934428883146
"629",0.00525896957533313
"630",0.00366408300797903
"631",0.00299782710538562
"632",0.00659323604716282
"633",0.00543320934171505
"634",0.00457777591143318
"635",0.00480158600882772
"636",0.00271542823420746
"637",0.00344458267772002
"638",0.00416233954133348
"639",0.00541193929594438
"640",0.00462984210378984
"641",0.00353438783223006
"642",0.00474470434417792
"643",0.00388711826928667
"644",0.00531698215000552
"645",0.00741308078498543
"646",0.00419109314911348
"647",0.00424179135833722
"648",0.00349377569891377
"649",0.00285344445862987
"650",0.00274861012451497
"651",0.00452160274242194
"652",0.0093321649280303
"653",0.0036916291285311
"654",0.00395226817383057
"655",0.00547079279369505
"656",0.00891101439460638
"657",0.00394337862154808
"658",0.00388711826928667
"659",0.00399299258198779
"660",0.00254167355225751
"661",0.00339085765694345
"662",0.00184291768321289
"663",0.00424179135833722
"664",0.00576659386703458
"665",0.00450544302223433
"666",0.0109387929699531
"667",0.0103126146537998
"668",0.00441058008102971
"669",0.00741308078498543
"670",0.0044920903883337
"671",0.0045430536655944
"672",0.00463397605720082
"673",0.00347383799309335
"674",0.00552148965881886
"675",0.00323843424111568
"676",0.00518577949277794
"677",0.00334744377731672
"678",0.00503020026173553
"679",0.00452160274242194
"680",0.00244738250889202
"681",0.00455397790804293
"682",0.00416233954133348
"683",0.00657689727048111
"684",0.00744320764856991
"685",0.00640805087648579
"686",0.00397869769542486
"687",0.00254167355225751
"688",0.00196284520380197
"689",0.0045430536655944
"690",0.00366408300797903
"691",0.00554059112261686
"692",0.00299782710538562
"693",0.00286170011258816
"694",0.00531698215000552
"695",0.00506061904227473
"696",0.00424179135833722
"697",0.00536209453797533
"698",0.00466147781181273
"699",0.00715044165267857
"700",0.0044920903883337
"701",0.00462984210378984
"702",0.00625134701349012
"703",0.00744320764856991
"704",0.00392015223843707
"705",0.00421357270272488
"706",0.00606865555717496
"707",0.00349377569891377
"708",0.00471607268181968
"709",0.00576659386703458
"710",0.00547079279369505
"711",0.00416520109481082
"712",0.0044920903883337
"713",0.00285344445862987
"714",0.00659323604716282
"715",0.00590085035366108
"716",0.00480158600882772
"717",0.00397869769542486
"718",0.00397869769542486
"719",0.00452160274242194
"720",0.00323843424111568
"721",0.00700020429421164
"722",0.00657689727048111
"723",0.00851696571954358
"724",0.00462984210378984
"725",0.00292686427838027
"726",0.00334744377731672
"727",0.00244738250889202
"728",0.00423461475814839
"729",0.00741308078498543
"730",0.00480158600882772
"731",0.00424179135833722
"732",0.00412389982156327
"733",0.00191592725295463
"734",0.00625134701349012
"735",0.0036916291285311
"736",0.00237130113474349
"737",0.00452160274242194
"738",0.00741308078498543
"739",0.00392015223843707
"740",0.00536209453797533
"741",0.00274121099098798
"742",0.00376353196031161
"743",0.00541193929594438
"744",0.00480158600882772
"745",0.0031587195275886
"746",0.00312154607528351
"747",0.00480158600882772
"748",0.00251099087571687
"749",0.00640805087648579
"750",0.00978524896573107
"751",0.00554059112261686
"752",0.00506061904227473
"753",0.00342075533436207
"754",0.00525896957533313
"755",0.00474470434417792
"756",0.00480710688035098
"757",0.00204131417114598
"758",0.00271542823420746
"759",0.0040024754843589
"760",0.00319440493041503
"761",0.00567824516254304
"762",0.00270069851385959
"763",0.0044920903883337
"764",0.00715044165267857
"765",0.00415315282482724
"766",0.00623701845950976
"767",0.00518577949277794
"768",0.00412389982156327
"769",0.00198293184912261
"770",0.00870319160168619
"771",0.00347383799309335
"772",0.00330536828678495
"773",0.00474470434417792
"774",0.0026670658834851
"775",0.0138779516234324
"776",0.00667844020002665
"777",0.00490559326673873
"778",0.00474470434417792
"779",0.00838390157617949
"780",0.00483185454752525
"781",0.00443920642204293
"782",0.00221897988381483
"783",0.00285344445862987
"784",0.0069139434151714
"785",0.00374814675326775
"786",0.00626363502044687
"787",0.00264653361792855
"788",0.00347383799309335
"789",0.00251440616423632
"790",0.00424179135833722
"791",0.00838390157617949
"792",0.00730811956394843
"793",0.00388644518580854
"794",0.00496259143149755
"795",0.00403952385496613
"796",0.00730811956394843
"797",0.00352118733990719
"798",0.00474470434417792
"799",0.00443920642204293
"800",0.00978524896573107
"801",0.00518577949277794
"802",0.00310168425626128
"803",0.00721195409395734
"804",0.00623701845950976
"805",0.00328401922834094
"806",0.00185445838160991
"807",0.00474470434417792
"808",0.00605523848348964
"809",0.00334744377731672
"810",0.00252986696892307
"811",0.00339293337819702
"812",0.0069139434151714
"813",0.00393643868579443
"814",0.00516093916118942
"815",0.0036916291285311
"816",0.00312154607528351
"817",0.00586362186454043
"818",0.00314238718069551
"819",0.00452160274242194
"820",0.00301603477651162
"821",0.00386124757293118
"822",0.00700020429421164
"823",0.00405942571321167
"824",0.00347309796073812
"825",0.00342572098077971
"826",0.00352118733990719
"827",0.004086789077079
"828",0.00416233954133348
"829",0.00506061904227473
"830",0.00310168425626128
"831",0.00229328827364113
"832",0.00263301254685371
"833",0.00715044165267857
"834",0.0071136476409833
"835",0.00366408300797903
"836",0.00531698215000552
"837",0.00851696571954358
"838",0.00518577949277794
"839",0.00371309758358147
"840",0.00347383799309335
"841",0.0043329019449593
"842",0.00554059112261686
"843",0.00360415785284878
"844",0.00452160274242194
"845",0.00307947607705153
"846",0.00351508964998455
"847",0.00506061904227473
"848",0.00388711826928667
"849",0.00244738250889202
"850",0.00665620350758036
"851",0.00424179135833722
"852",0.00426120599821988
"853",0.00376353196031161
"854",0.00268320153709572
"855",0.00416233954133348
"856",0.00374814675326775
"857",0.00374814675326775
"858",0.00394337862154808
"859",0.00283829127406956
"860",0.00851696571954358
"861",0.00494404463595034
"862",0.00567824516254304
"863",0.00296183164511581
"864",0.00623701845950976
"865",0.00978524896573107
"866",0.00576659386703458
"867",0.0069139434151714
"868",0.00541193929594438
"869",0.00347383799309335
"870",0.00483185454752525
"871",0.00310168425626128
"872",0.00462984210378984
"873",0.00640805087648579
"874",0.00381571244533085
"875",0.00443920642204293
"876",0.00362444769107369
"877",0.00450544302223433
"878",0.00258410528836223
"879",0.00640805087648579
"880",0.00483185454752525
"881",0.00455397790804293
"882",0.00721195409395734
"883",0.00392015223843707
"884",0.00296183164511581
"885",0.00419109314911348
"886",0.00838390157617949
"887",0.00891101439460638
"888",0.00229328827364113
"889",0.00314238718069551
"890",0.00416233954133348
"891",0.0036916291285311
"892",0.00328401922834094
"893",0.00443920642204293
"894",0.00741308078498543
"895",0.00354301999366262
"896",0.00274861012451497
"897",0.00458209601214423
"898",0.00817178181144416
"899",0.00606865555717496
"900",0.00274121099098798
"901",0.00573093986984998
"902",0.00388711826928667
"903",0.00506061904227473
"904",0.00402120976936562
"905",0.00392567919814275
"906",0.00251440616423632
"907",0.00274861012451497
"908",0.00590085035366108
"909",0.00851696571954358
"910",0.00363723959100586
"911",0.00516537012236066
"912",0.00554059112261686
"913",0.0071136476409833
"914",0.00250299551777856
"915",0.00457777591143318
"916",0.00540912356340164
"917",0.00590083827191575
"918",0.0035709807164906
"919",0.00221897988381483
"920",0.00221897988381483
"921",0.00470203785639052
"922",0.00229328827364113
"923",0.00347309796073812
"924",0.00715044165267857
"925",0.00351508964998455
"926",0.00297934428883146
"927",0.00388711826928667
"928",0.00374814675326775
"929",0.00419109314911348
